group,layer,head,enrichment_uid,enrichment_date
seen_unknown,7,0,1.2669681310653687,1.0069193840026855
seen_unknown,7,1,0.9454025626182556,0.5748478770256042
seen_unknown,7,2,0.8555331230163574,0.33554476499557495
seen_unknown,7,3,0.4561645984649658,0.34431135654449463
seen_unknown,7,4,0.5830602645874023,0.506455659866333
seen_unknown,7,5,1.1985899209976196,0.772664487361908
seen_unknown,7,6,0.7414142489433289,0.8951367139816284
seen_unknown,7,7,0.6559018492698669,0.26249343156814575
seen_unknown,7,8,1.0746339559555054,0.9783698916435242
seen_unknown,7,9,1.8031963109970093,0.41516658663749695
seen_unknown,7,10,0.5472294092178345,0.3892061412334442
seen_unknown,7,11,0.7844254374504089,0.5670809149742126
seen_unknown,8,0,0.685393214225769,0.7000316381454468
seen_unknown,8,1,0.6134170293807983,0.6414358019828796
seen_unknown,8,2,0.8882693648338318,0.5837388634681702
seen_unknown,8,3,0.6015423536300659,0.43526315689086914
seen_unknown,8,4,0.8993604779243469,0.5093058347702026
seen_unknown,8,5,0.9568222165107727,0.5567190647125244
seen_unknown,8,6,1.1662228107452393,0.6774821281433105
seen_unknown,8,7,1.087602138519287,1.007827877998352
seen_unknown,8,8,0.47177720069885254,0.20297090709209442
seen_unknown,8,9,0.94687420129776,0.547366201877594
seen_unknown,8,10,0.5642200112342834,0.5697594285011292
seen_unknown,8,11,0.8538514971733093,0.8502232432365417
seen_unknown,9,0,0.9229958653450012,0.45866602659225464
seen_unknown,9,1,0.8059146404266357,0.5553940534591675
seen_unknown,9,2,0.6561146974563599,0.7283193469047546
seen_unknown,9,3,0.6152268648147583,0.4623544216156006
seen_unknown,9,4,1.2022703886032104,0.8797005414962769
seen_unknown,9,5,0.9940884709358215,0.6190490126609802
seen_unknown,9,6,0.7008622288703918,0.8747537732124329
seen_unknown,9,7,0.5680932402610779,0.7792807221412659
seen_unknown,9,8,0.46753990650177,0.4024483263492584
seen_unknown,9,9,0.8054587244987488,0.7403832674026489
seen_unknown,9,10,0.8443943858146667,0.5971009135246277
seen_unknown,9,11,0.8373380303382874,0.5645837187767029
seen_unknown,10,0,0.9816849827766418,0.4444942772388458
seen_unknown,10,1,1.1965669393539429,0.6070764660835266
seen_unknown,10,2,1.045462727546692,0.5874128341674805
seen_unknown,10,3,2.165689706802368,0.6916177272796631
seen_unknown,10,4,1.0128439664840698,0.6864234805107117
seen_unknown,10,5,4.002228260040283,0.8299946784973145
seen_unknown,10,6,0.8427860736846924,0.5586521625518799
seen_unknown,10,7,1.3960297107696533,0.36116278171539307
seen_unknown,10,8,0.9743757247924805,0.7931807041168213
seen_unknown,10,9,3.269030809402466,0.5871092677116394
seen_unknown,10,10,0.6852051019668579,0.5067235827445984
seen_unknown,10,11,0.597347617149353,0.588650107383728
seen_unknown,11,0,0.1489337533712387,0.030195794999599457
seen_unknown,11,1,0.47660157084465027,0.09426398575305939
seen_unknown,11,2,0.009205101989209652,0.03533128648996353
seen_unknown,11,3,0.5909244418144226,0.19073157012462616
seen_unknown,11,4,0.021879369392991066,0.0070874341763556
seen_unknown,11,5,0.2412656992673874,0.057459507137537
seen_unknown,11,6,0.5772581696510315,0.46754053235054016
seen_unknown,11,7,0.07343204319477081,0.38892796635627747
seen_unknown,11,8,0.04581866040825844,0.011852223426103592
seen_unknown,11,9,0.979534924030304,0.5538371801376343
seen_unknown,11,10,0.07378996163606644,0.042522892355918884
seen_unknown,11,11,0.14541666209697723,0.04666955769062042
is_words,0,0,0.9049325585365295,0.9785648584365845
is_words,0,1,1.1729133129119873,0.9432917237281799
is_words,0,2,1.0283372402191162,0.989783525466919
is_words,0,3,0.9069195985794067,0.9887017607688904
is_words,0,4,1.2261544466018677,1.0976672172546387
is_words,0,5,0.577410101890564,0.8833872079849243
is_words,0,6,0.5687705278396606,0.9970945715904236
is_words,0,7,0.9704641699790955,0.8856121897697449
is_words,0,8,1.0391994714736938,1.0321887731552124
is_words,0,9,0.7892781496047974,1.0409140586853027
is_words,0,10,1.0887335538864136,0.9862346053123474
is_words,0,11,1.098044991493225,1.0261567831039429
is_words,1,0,0.4268834888935089,0.6997942328453064
is_words,1,1,0.6044683456420898,0.5479056239128113
is_words,1,2,0.8043473362922668,1.0036267042160034
is_words,1,3,0.19360817968845367,0.41598445177078247
is_words,1,4,0.3397032916545868,0.5946257710456848
is_words,1,5,0.3501380383968353,0.2992616593837738
is_words,1,6,0.4557897746562958,0.5078998804092407
is_words,1,7,1.323353886604309,0.5652697086334229
is_words,1,8,0.9983726739883423,0.36263805627822876
is_words,1,9,0.1991908997297287,0.2149871438741684
is_words,1,10,0.22369810938835144,0.25585323572158813
is_words,1,11,0.44119781255722046,0.6235669255256653
is_words,2,0,0.3562687635421753,0.4850786328315735
is_words,2,1,0.9077680110931396,0.7076289057731628
is_words,2,2,0.09923061728477478,0.11578094959259033
is_words,2,3,0.5344077944755554,0.6721910834312439
is_words,2,4,0.6273135542869568,0.4423558712005615
is_words,2,5,0.6226131916046143,0.43561384081840515
is_words,2,6,0.21440191566944122,0.5538458824157715
is_words,2,7,0.7505106329917908,0.6691907048225403
is_words,2,8,0.759434700012207,0.5282379984855652
is_words,2,9,0.5876072645187378,0.5254840850830078
is_words,2,10,0.40566474199295044,0.4586513936519623
is_words,2,11,0.2181258350610733,0.2752070128917694
is_words,3,0,0.316278874874115,0.28533676266670227
is_words,3,1,0.2901015877723694,0.4121386706829071
is_words,3,2,0.3796270489692688,0.3354164958000183
is_words,3,3,0.6675111651420593,0.40438318252563477
is_words,3,4,0.07354430854320526,0.10716782510280609
is_words,3,5,0.4336848855018616,0.5297002792358398
is_words,3,6,0.5041369795799255,0.5478453636169434
is_words,3,7,0.5708876848220825,0.4951796233654022
is_words,3,8,0.4120745360851288,0.5471932888031006
is_words,3,9,0.4018176198005676,0.8355559706687927
is_words,3,10,0.10843861103057861,0.3006417751312256
is_words,3,11,0.4502328336238861,0.5272432565689087
is_words,4,0,0.8816721439361572,0.7583275437355042
is_words,4,1,1.084865689277649,0.7429405450820923
is_words,4,2,0.5066289901733398,0.5344390273094177
is_words,4,3,0.327566534280777,0.5293210744857788
is_words,4,4,0.5886653661727905,0.5065016150474548
is_words,4,5,0.5393742918968201,0.44280320405960083
is_words,4,6,0.06747454404830933,0.2456870973110199
is_words,4,7,0.5268625020980835,0.36457812786102295
is_words,4,8,1.0206944942474365,0.9188022017478943
is_words,4,9,0.8357815146446228,0.47583237290382385
is_words,4,10,0.9466487169265747,0.6674368381500244
is_words,4,11,0.8198564052581787,0.5080718398094177
is_words,5,0,0.35379600524902344,0.4960452616214752
is_words,5,1,0.798028826713562,0.9596980214118958
is_words,5,2,0.24984867870807648,0.2000398188829422
is_words,5,3,0.6674367189407349,0.7001701593399048
is_words,5,4,0.8469390273094177,0.4989659786224365
is_words,5,5,0.1481371372938156,0.4281381070613861
is_words,5,6,0.09487906843423843,0.14967454969882965
is_words,5,7,0.7081335186958313,0.91213059425354
is_words,5,8,0.48369529843330383,0.5184317827224731
is_words,5,9,0.35365399718284607,0.5000194907188416
is_words,5,10,0.4876375198364258,0.41776278614997864
is_words,5,11,0.39760732650756836,0.4065927267074585
is_words,6,0,0.7843289375305176,0.2371332049369812
is_words,6,1,1.1574443578720093,0.3799794912338257
is_words,6,2,0.25899824500083923,0.1553090512752533
is_words,6,3,0.7904989123344421,0.47054558992385864
is_words,6,4,0.52316814661026,0.5671588182449341
is_words,6,5,0.4484434723854065,0.44350412487983704
is_words,6,6,0.3384802043437958,0.5198101997375488
is_words,6,7,0.4394950866699219,0.465370237827301
is_words,6,8,1.0718348026275635,0.5147150754928589
is_words,6,9,0.6240940690040588,0.09798014163970947
is_words,6,10,0.5877001881599426,0.2386767417192459
is_words,6,11,1.0548516511917114,0.38269832730293274
is_words,7,0,1.1884868144989014,1.1812918186187744
is_words,7,1,0.851697564125061,0.614566445350647
is_words,7,2,0.7268360257148743,0.24066568911075592
is_words,7,3,0.42155325412750244,0.30180174112319946
is_words,7,4,0.4374246597290039,0.5838943123817444
is_words,7,5,1.1386476755142212,0.7413840889930725
is_words,7,6,0.7413426637649536,0.8699509501457214
is_words,7,7,0.6158525347709656,0.22920683026313782
is_words,7,8,1.0977566242218018,0.9571243524551392
is_words,7,9,1.2189602851867676,0.1856248378753662
is_words,7,10,0.5278818011283875,0.45400354266166687
is_words,7,11,0.7355789542198181,0.5342766642570496
is_words,8,0,0.6565148830413818,0.6844496726989746
is_words,8,1,0.6256486177444458,0.505386233329773
is_words,8,2,0.8583102822303772,0.5416179895401001
is_words,8,3,0.5493594408035278,0.43139025568962097
is_words,8,4,0.8242670297622681,0.3842015862464905
is_words,8,5,1.0467137098312378,0.45011910796165466
is_words,8,6,1.2406201362609863,0.5600157380104065
is_words,8,7,1.1231017112731934,1.122314214706421
is_words,8,8,0.44495996832847595,0.17364957928657532
is_words,8,9,0.9602401852607727,0.5374561548233032
is_words,8,10,0.5725662112236023,0.7062532305717468
is_words,8,11,0.7982825636863708,0.9459348320960999
is_words,9,0,0.8795023560523987,0.23993803560733795
is_words,9,1,0.8057162165641785,0.43831121921539307
is_words,9,2,0.559300422668457,0.6498088240623474
is_words,9,3,0.5478098392486572,0.3727688789367676
is_words,9,4,1.1688909530639648,0.7219705581665039
is_words,9,5,1.0234105587005615,0.4571363031864166
is_words,9,6,0.8249311447143555,0.6319748163223267
is_words,9,7,0.6381127238273621,0.6238337755203247
is_words,9,8,0.45253539085388184,0.25633004307746887
is_words,9,9,0.7747778296470642,0.6423361301422119
is_words,9,10,0.7968591451644897,0.3639744222164154
is_words,9,11,0.7564753293991089,0.5637733340263367
is_words,10,0,1.2340394258499146,0.3630950152873993
is_words,10,1,1.1823302507400513,0.4153623580932617
is_words,10,2,1.028018832206726,0.4950615465641022
is_words,10,3,2.067087411880493,0.5593729615211487
is_words,10,4,0.9194483757019043,0.6701053380966187
is_words,10,5,1.9647250175476074,0.5614092946052551
is_words,10,6,0.6937348246574402,0.42522096633911133
is_words,10,7,1.405904769897461,0.2361355870962143
is_words,10,8,0.8939018249511719,0.7399811744689941
is_words,10,9,2.177198648452759,0.36578550934791565
is_words,10,10,0.8088926672935486,0.4196285903453827
is_words,10,11,0.6000788807868958,0.47223106026649475
is_words,11,0,0.05058097466826439,0.01076042652130127
is_words,11,1,0.32815590500831604,0.08027657866477966
is_words,11,2,0.011198354884982109,0.036280423402786255
is_words,11,3,0.5141684412956238,0.16118751466274261
is_words,11,4,0.013436084613204002,0.004421739839017391
is_words,11,5,0.1484755277633667,0.049887433648109436
is_words,11,6,0.5765256285667419,0.5897247791290283
is_words,11,7,0.1257932037115097,0.22366230189800262
is_words,11,8,0.03744109719991684,0.011012651026248932
is_words,11,9,0.8458863496780396,0.5021419525146484
is_words,11,10,0.0732458084821701,0.03281150758266449
is_words,11,11,0.10790015012025833,0.035995256155729294
not_is_words,0,0,0.8497198820114136,1.0176924467086792
not_is_words,0,1,1.2776026725769043,1.0245391130447388
not_is_words,0,2,1.0660202503204346,1.0172971487045288
not_is_words,0,3,1.2653156518936157,1.0351812839508057
not_is_words,0,4,1.3763846158981323,1.0695346593856812
not_is_words,0,5,0.5114942193031311,0.8541979193687439
not_is_words,0,6,0.5685222744941711,0.9697134494781494
not_is_words,0,7,1.0470902919769287,0.9868261814117432
not_is_words,0,8,0.994225800037384,0.882733941078186
not_is_words,0,9,0.6976913809776306,1.0053046941757202
not_is_words,0,10,1.3670203685760498,1.1370784044265747
not_is_words,0,11,1.0695843696594238,1.0170109272003174
not_is_words,1,0,0.42601117491722107,0.7552979588508606
not_is_words,1,1,0.6239069104194641,0.6694308519363403
not_is_words,1,2,0.807953953742981,1.0046998262405396
not_is_words,1,3,0.2486671507358551,0.46266236901283264
not_is_words,1,4,0.31757453083992004,0.6200344562530518
not_is_words,1,5,0.6507200002670288,0.4485897421836853
not_is_words,1,6,0.3795926570892334,0.553525447845459
not_is_words,1,7,0.9399292469024658,0.6761676669120789
not_is_words,1,8,0.7459736466407776,0.5711925029754639
not_is_words,1,9,0.26147934794425964,0.3666231036186218
not_is_words,1,10,0.2206246256828308,0.447538286447525
not_is_words,1,11,0.6630929708480835,0.7627534866333008
not_is_words,2,0,0.3693158030509949,0.6141389012336731
not_is_words,2,1,0.8802855610847473,0.6870606541633606
not_is_words,2,2,0.14307089149951935,0.15268784761428833
not_is_words,2,3,0.4495936334133148,0.7698528170585632
not_is_words,2,4,0.9973234534263611,0.5515176057815552
not_is_words,2,5,0.8165254592895508,0.6332054734230042
not_is_words,2,6,0.3939133584499359,0.6000632643699646
not_is_words,2,7,0.8041728138923645,0.6727226972579956
not_is_words,2,8,0.9021925330162048,0.8445409536361694
not_is_words,2,9,0.5673266053199768,0.5342418551445007
not_is_words,2,10,0.6976892352104187,0.5381923317909241
not_is_words,2,11,0.345170795917511,0.3666021525859833
not_is_words,3,0,0.4564550220966339,0.3573698401451111
not_is_words,3,1,0.3559020161628723,0.4592486023902893
not_is_words,3,2,0.8368688225746155,0.8951168656349182
not_is_words,3,3,0.9794154167175293,0.8557620048522949
not_is_words,3,4,0.1934916377067566,0.2040250599384308
not_is_words,3,5,0.4680682420730591,0.602601170539856
not_is_words,3,6,0.4883570671081543,0.5358740091323853
not_is_words,3,7,0.5746152400970459,0.5109215974807739
not_is_words,3,8,0.6127556562423706,0.8161642551422119
not_is_words,3,9,0.4396980106830597,0.7845067977905273
not_is_words,3,10,0.13408437371253967,0.3194509744644165
not_is_words,3,11,0.8975757360458374,1.0803900957107544
not_is_words,4,0,0.861880362033844,0.6918770670890808
not_is_words,4,1,1.556561827659607,1.3203688859939575
not_is_words,4,2,0.4729675054550171,0.5949000120162964
not_is_words,4,3,0.3309967815876007,0.5212359428405762
not_is_words,4,4,0.5907076001167297,0.46183842420578003
not_is_words,4,5,0.8467401266098022,0.6298429369926453
not_is_words,4,6,0.11371809989213943,0.26911866664886475
not_is_words,4,7,0.5184383392333984,0.4385177791118622
not_is_words,4,8,0.9610887169837952,0.9075122475624084
not_is_words,4,9,1.5951539278030396,0.8397917151451111
not_is_words,4,10,1.2189552783966064,0.8022136688232422
not_is_words,4,11,0.808508574962616,0.5557801723480225
not_is_words,5,0,0.3782517611980438,0.41092562675476074
not_is_words,5,1,0.783497154712677,0.8923199772834778
not_is_words,5,2,0.22151336073875427,0.23012815415859222
not_is_words,5,3,0.7740157842636108,0.7346238493919373
not_is_words,5,4,1.3209983110427856,0.7394058108329773
not_is_words,5,5,0.2204599529504776,0.5625525712966919
not_is_words,5,6,0.43448230624198914,0.19302767515182495
not_is_words,5,7,0.7473211884498596,0.8660265207290649
not_is_words,5,8,0.506202757358551,0.5556873083114624
not_is_words,5,9,0.4414404034614563,0.6090238690376282
not_is_words,5,10,0.7358016967773438,0.6903275847434998
not_is_words,5,11,0.8399228453636169,0.7734680771827698
not_is_words,6,0,1.3718267679214478,0.3086135983467102
not_is_words,6,1,1.71930730342865,0.6190657615661621
not_is_words,6,2,1.1810071468353271,0.146744504570961
not_is_words,6,3,0.8451995849609375,0.585767924785614
not_is_words,6,4,0.5950390100479126,0.6539831757545471
not_is_words,6,5,0.5567412376403809,0.4869373142719269
not_is_words,6,6,0.3745986521244049,0.546517550945282
not_is_words,6,7,0.6135298609733582,0.7316973805427551
not_is_words,6,8,2.3893496990203857,0.45211702585220337
not_is_words,6,9,1.0765637159347534,0.18272514641284943
not_is_words,6,10,0.627151608467102,0.4711664617061615
not_is_words,6,11,2.028575897216797,0.6126189231872559
not_is_words,7,0,1.3726433515548706,0.8647564649581909
not_is_words,7,1,0.9464886784553528,0.5913118720054626
not_is_words,7,2,0.9942719340324402,0.4048525393009186
not_is_words,7,3,0.4997158646583557,0.3405800759792328
not_is_words,7,4,0.7034783363342285,0.3815731406211853
not_is_words,7,5,1.1806257963180542,0.7684791088104248
not_is_words,7,6,0.7764182686805725,0.9053179621696472
not_is_words,7,7,0.7235761880874634,0.26610204577445984
not_is_words,7,8,1.081085443496704,0.9677844047546387
not_is_words,7,9,2.1721580028533936,0.5618503093719482
not_is_words,7,10,0.5106166005134583,0.32028132677078247
not_is_words,7,11,0.7444090247154236,0.5775287747383118
not_is_words,8,0,0.7127295136451721,0.6726934909820557
not_is_words,8,1,0.6269529461860657,0.6656097173690796
not_is_words,8,2,0.987332284450531,0.5878810286521912
not_is_words,8,3,0.6036505103111267,0.446317583322525
not_is_words,8,4,1.1717710494995117,0.5234242081642151
not_is_words,8,5,1.2377656698226929,0.6286213397979736
not_is_words,8,6,1.4415264129638672,0.6511565446853638
not_is_words,8,7,1.0644659996032715,0.880318284034729
not_is_words,8,8,0.5439730882644653,0.22609743475914001
not_is_words,8,9,0.9963922500610352,0.5623373985290527
not_is_words,8,10,0.5100715160369873,0.5062764286994934
not_is_words,8,11,0.87221759557724,0.7597100138664246
not_is_words,9,0,0.9394506216049194,0.54952472448349
not_is_words,9,1,0.8648667335510254,0.6263957619667053
not_is_words,9,2,0.6655731797218323,0.7557975649833679
not_is_words,9,3,0.6584017872810364,0.45596638321876526
not_is_words,9,4,1.3608628511428833,0.8555045127868652
not_is_words,9,5,1.0386861562728882,0.7231718897819519
not_is_words,9,6,0.8167052268981934,0.8804996609687805
not_is_words,9,7,0.6480923295021057,0.7749673128128052
not_is_words,9,8,0.5251792669296265,0.4502522647380829
not_is_words,9,9,0.8309537768363953,0.7469435334205627
not_is_words,9,10,0.9467272758483887,0.6579772233963013
not_is_words,9,11,0.9770238399505615,0.552893877029419
not_is_words,10,0,1.2445982694625854,0.36883729696273804
not_is_words,10,1,1.46245539188385,0.6389012932777405
not_is_words,10,2,1.1658868789672852,0.6211438179016113
not_is_words,10,3,2.7045176029205322,0.5996614694595337
not_is_words,10,4,1.0455824136734009,0.7232779264450073
not_is_words,10,5,5.779458522796631,0.9697076082229614
not_is_words,10,6,0.9478951096534729,0.5870166420936584
not_is_words,10,7,1.6561014652252197,0.33556830883026123
not_is_words,10,8,1.0606040954589844,0.727303683757782
not_is_words,10,9,4.3604326248168945,0.6551881432533264
not_is_words,10,10,0.5467845797538757,0.5121194124221802
not_is_words,10,11,0.7358559370040894,0.5599626898765564
not_is_words,11,0,0.17370356619358063,0.026124056428670883
not_is_words,11,1,0.6697551608085632,0.11400870978832245
not_is_words,11,2,0.01442981418222189,0.027255097404122353
not_is_words,11,3,0.9419980049133301,0.18333281576633453
not_is_words,11,4,0.021530713886022568,0.006046943366527557
not_is_words,11,5,0.3497525751590729,0.06055314838886261
not_is_words,11,6,0.3877272307872772,0.3726564347743988
not_is_words,11,7,0.24462150037288666,0.4402458667755127
not_is_words,11,8,0.06088045611977577,0.012123077176511288
not_is_words,11,9,0.7849531173706055,0.5217515230178833
not_is_words,11,10,0.10338932275772095,0.044553644955158234
not_is_words,11,11,0.15881285071372986,0.042685166001319885
