mass_date_tokens,mass_cls,mass_content,enrichment_date,enrichment_content,n_date_tokens,seq_len,group
0.05376129597425461,0.4158313274383545,0.5304073765873909,0.11946954660945468,1.0608147531747818,9,20,seen
0.07920628786087036,0.29120153188705444,0.6295921802520752,0.4488356312115987,0.7831512486062399,9,51,seen
0.034333061426877975,0.3741971552371979,0.5914697833359241,0.10681396888362037,0.9200641074114375,9,28,seen
0.013854932971298695,0.4350913166999817,0.5510537503287196,0.09390565680546893,0.6591035052951352,9,61,seen
0.143696591258049,0.33172085881233215,0.5245825499296188,0.38319091002146405,0.8992843713079179,9,24,seen
0.1139577180147171,0.2519892156124115,0.6340530663728714,0.3292111853758494,1.030336232855916,9,26,seen
0.008338243700563908,0.45839112997055054,0.5332706263288856,0.05373534829252296,0.6443686734807367,9,58,seen
0.05216413736343384,0.4330690801143646,0.5147667825222015,0.13910436630249023,0.8824573414666311,9,24,seen
0.0687117725610733,0.45927125215530396,0.47201697528362274,0.15269282791349623,0.9440339505672455,9,20,seen
0.13063845038414001,0.2870629131793976,0.5822986364364624,0.36288458440038895,0.970497727394104,9,25,seen
0.21838034689426422,0.3260221779346466,0.4555974751710892,0.5095541427532833,0.8697769980538975,9,21,seen
0.024911468848586082,0.4238497018814087,0.5512388292700052,0.06919852457940578,0.9187313821166754,9,25,seen
0.11424172669649124,0.2946361005306244,0.5911221727728844,0.27925755414697856,1.0837239834169548,9,22,seen
0.023501314222812653,0.4203917682170868,0.5561069175601006,0.20367805659770966,0.6378873466130565,9,78,seen
0.028356367722153664,0.3817450702190399,0.5898985620588064,0.24890589445001549,0.6753911072847204,9,79,seen
0.017213910818099976,0.41865259408950806,0.564133495092392,0.14536191357506648,0.6496082670760877,9,76,seen
0.018293164670467377,0.398696631193161,0.5830102041363716,0.1524430389205615,0.6727040816958134,9,75,seen
0.01993606984615326,0.4071854054927826,0.5728785246610641,0.19050022297435334,0.648257277905941,9,86,seen
0.02343647927045822,0.41152527928352356,0.5650382414460182,0.15624319513638815,0.6780458897352218,9,60,seen
0.011529061943292618,0.40979260206222534,0.578678335994482,0.130662702023983,0.641578155124317,9,102,seen
0.02868560701608658,0.37384292483329773,0.5974714681506157,0.2135484077864223,0.7022910239665132,9,67,seen
0.03706272691488266,0.48112520575523376,0.4818120673298836,0.0947158576713668,0.8524367345067172,9,23,seen
0.00872629601508379,0.43285807967185974,0.5584156243130565,0.06690160278230906,0.6530623402983202,9,69,seen
0.023755352944135666,0.4572220742702484,0.5190225727856159,0.16364798694849014,0.618834606013619,9,62,seen
0.052911918610334396,0.46330979466438293,0.48377828672528267,0.1234611434241136,0.9235767292028123,9,21,seen
0.03974644094705582,0.48941776156425476,0.4708357974886894,0.09715796675946976,0.8631989620625974,9,22,seen
0.01150275208055973,0.45359909534454346,0.5348981525748968,0.06901651248335838,0.656465914523737,9,54,seen
0.016883060336112976,0.40108704566955566,0.5820298939943314,0.11255373557408652,0.6984358727931976,9,60,seen
0.017839666455984116,0.4390905797481537,0.5430697537958622,0.12884203551544082,0.6418097090314735,9,65,seen
0.011224683374166489,0.43608930706977844,0.5526860095560551,0.08106715770231353,0.6531743749298833,9,65,seen
0.04218693822622299,0.47125399112701416,0.48655907064676285,0.10312362677521175,0.8920249628523986,9,22,seen
0.04530848562717438,0.4742433428764343,0.4804481714963913,0.11578835215833451,0.850023688032077,9,23,seen
0.013173362240195274,0.44117602705955505,0.5456506107002497,0.10685060483713946,0.6322618187479083,9,73,seen
0.037619929760694504,0.46651792526245117,0.4958621449768543,0.10031981269518535,0.8500493913888931,9,24,seen
0.06157492846250534,0.43067142367362976,0.5077536478638649,0.14367483307917914,0.9693478731946511,9,21,seen
0.056309234350919724,0.3497353196144104,0.5939554460346699,0.34411198770006496,0.7259455451534853,9,55,seen
0.057275883853435516,0.442035049200058,0.5006890669465065,0.13364372899134955,0.9558609459887851,9,21,seen
0.006856602616608143,0.4307863712310791,0.5623570261523128,0.05180544199215041,0.6593151341096081,9,68,seen
0.09912585467100143,0.2846631109714508,0.6162110343575478,0.26433561245600384,1.0563617731843675,9,24,seen
0.10591334104537964,0.26051753759384155,0.6335691213607788,0.7178570893075731,0.7577983608432844,9,61,seen
0.01425151340663433,0.42183661460876465,0.563911871984601,0.10451109831531843,0.6646104205532798,9,66,seen
0.031810734421014786,0.34589168429374695,0.6222975812852383,0.2226751409471035,0.7397122192635851,9,63,seen
0.038121748715639114,0.30655404925346375,0.6553242020308971,0.2668522410094738,0.7789702778857834,9,63,seen
0.06721214950084686,0.4006114900112152,0.5321763604879379,0.14936033222410414,1.0643527209758759,9,20,seen
0.031518928706645966,0.36901721358299255,0.5994638577103615,0.08405047655105591,1.0276523275034768,9,24,seen
0.11703796684741974,0.27390655875205994,0.6090554744005203,0.33810968200365704,0.9897151459008455,9,26,seen
0.017201265320181847,0.3672994375228882,0.61549929715693,0.12614261234800023,0.7254098859349531,9,66,seen
0.028366442769765854,0.29151976108551025,0.6801137961447239,0.17335048359301355,0.8312501952879958,9,55,seen
0.05837088078260422,0.4592592716217041,0.4823698475956917,0.1491700286666552,0.8534235765154545,9,23,seen
0.009393378160893917,0.41391733288764954,0.5766892889514565,0.055316560280819736,0.7108030770797023,9,53,seen
0.01952993869781494,0.40775468945503235,0.5727153718471527,0.12802959813012016,0.6895960599792247,9,59,seen
0.07972121238708496,0.474818617105484,0.44546017050743103,0.17715824974907768,0.8909203410148621,9,20,seen
0.06770838052034378,0.2974071502685547,0.6348844692111015,0.534143890771601,0.7389638903932494,9,71,seen
0.07767680287361145,0.25641658902168274,0.6659066081047058,0.22439965274598864,1.082098238170147,9,26,seen
0.01041893009096384,0.42891809344291687,0.5606629764661193,0.07640548733373484,0.6607813651207834,9,66,seen
0.06883665174245834,0.3081403374671936,0.623023010790348,0.19121292150682873,1.0383716846505802,9,25,seen
0.0594804547727108,0.4788596034049988,0.4616599418222904,0.1321787883838018,0.9233198836445808,9,20,seen
0.18183881044387817,0.30502647161483765,0.5131347179412842,0.42429055770238244,0.9796208251606334,9,21,seen
0.08480682969093323,0.2376801073551178,0.677513062953949,0.6407627132203844,0.7943256600149747,9,68,seen
0.021394426003098488,0.42202648520469666,0.5565790887922049,0.1354980313529571,0.6750001715139505,9,57,seen
0.019108500331640244,0.3268379271030426,0.6540535725653172,0.14437533583905962,0.766821429904165,9,68,seen
0.07104876637458801,0.27174583077430725,0.6572054028511047,0.4973413646221161,0.7812064222569736,9,63,seen
0.020291823893785477,0.3777489960193634,0.6019591800868511,0.13753347305787936,0.7199903918685866,9,61,seen
0.17740479111671448,0.30216559767723083,0.5204296112060547,0.43365615606307983,0.954120953877767,9,22,seen
0.1432691067457199,0.27255621552467346,0.5841746777296066,0.35021337204509306,1.0709869091709456,9,22,seen
0.013142083771526814,0.4222741425037384,0.5645837737247348,0.08761389181017876,0.6775005284696817,9,60,seen
0.052108898758888245,0.453541100025177,0.49435000121593475,0.12737730807728237,0.9063083355625471,9,22,seen
0.05914878100156784,0.2975509762763977,0.6433002427220345,0.4469019009007348,0.7542140776741094,9,68,seen
0.06553129106760025,0.4591788351535797,0.47528987377882004,0.1529063458244006,0.9073715772141109,9,21,seen
0.03442712128162384,0.4575275778770447,0.5080453008413315,0.0803299496571223,0.9699046652425418,9,21,seen
0.10587598383426666,0.253833532333374,0.6402904838323593,0.28233595689137775,1.0976408294269016,9,24,seen
0.05853567272424698,0.2868577539920807,0.6546065732836723,0.4487734908858935,0.7655568399419218,9,69,seen
0.04648835211992264,0.3069075644016266,0.6466040834784508,0.3305838372972276,0.7663455804189047,9,64,seen
0.018755480647087097,0.38491523265838623,0.5963292866945267,0.12503653764724731,0.7155951440334319,9,60,seen
0.08799609541893005,0.26207491755485535,0.6499289870262146,0.2542109423213535,1.0561346039175987,9,26,seen
0.025373131036758423,0.3766120374202728,0.5980148315429688,0.28192367818620473,0.6644609239366319,9,100,seen
0.05262186378240585,0.462290495634079,0.48508764058351517,0.12278434882561366,0.9260764047503471,9,21,seen
0.18980179727077484,0.3539354205131531,0.4562627822160721,0.421781771712833,0.9125255644321442,9,20,seen
0.17252810299396515,0.3487650752067566,0.47870682179927826,0.38339578443103367,0.9574136435985565,9,20,seen
0.0304693765938282,0.39681345224380493,0.5727171711623669,0.20990014986859426,0.6828550886935912,9,62,seen
0.1554989218711853,0.34800469875335693,0.49649637937545776,0.3455531597137451,0.9929927587509155,9,20,seen
0.05647540092468262,0.47676610946655273,0.46675848960876465,0.12550089094373915,0.9335169792175293,9,20,seen
0.013086059130728245,0.43671736121177673,0.550196579657495,0.09014840734501679,0.6560036142070133,9,62,seen
0.012425635010004044,0.38203534483909607,0.6055390201508999,0.11735321953892708,0.6862775561710199,9,85,seen
0.03225632384419441,0.4142394959926605,0.5535041801631451,0.308227094511191,0.6263336775530326,9,86,seen
0.013011280447244644,0.3148912787437439,0.6720974408090115,0.09686175444059902,0.7900092725298906,9,67,seen
0.04002288728952408,0.3785546123981476,0.5814225003123283,0.333524060746034,0.6708721157449942,9,75,seen
0.034492362290620804,0.4987421929836273,0.4667654447257519,0.07664969397915734,0.9335308894515038,9,20,seen
0.07983259856700897,0.4525841772556305,0.46758322417736053,0.17740577459335327,0.9351664483547211,9,20,seen
0.047942034900188446,0.49241209030151367,0.4596458747982979,0.1065378553337521,0.9192917495965958,9,20,seen
0.02353030815720558,0.4255968928337097,0.5508727990090847,0.1516397636797693,0.6656379654693106,9,58,seen
0.04502694681286812,0.4852469563484192,0.4697260968387127,0.1000598818063736,0.9394521936774254,9,20,seen
0.09842190146446228,0.3928515911102295,0.5087265074253082,0.24058687024646333,0.9326652636130651,9,22,seen
0.03988753259181976,0.2579812705516815,0.7021311968564987,0.2836446762084961,0.8321554925706651,9,64,seen
0.010265965014696121,0.4033646583557129,0.586369376629591,0.09353434791167577,0.6678095678281453,9,82,seen
0.16054585576057434,0.3170353174209595,0.5224188268184662,0.35676856835683185,1.0448376536369324,9,20,seen
0.07591219246387482,0.459955632686615,0.4641321748495102,0.16869376103083292,0.9282643496990204,9,20,seen
0.020455196499824524,0.4139273762702942,0.5656174272298813,0.1340951770544052,0.6810495552359795,9,59,seen
0.010112029500305653,0.41221290826797485,0.5776750622317195,0.06404285350193581,0.700584649940596,9,57,seen
0.14782196283340454,0.2838972508907318,0.5682807862758636,0.34491791327794397,1.084899682890285,9,21,seen
0.03447679430246353,0.35247328877449036,0.6130499169230461,0.23367605027225283,0.7332557829863885,9,61,seen
0.01272518839687109,0.4208422899246216,0.5664325216785073,0.08907631877809763,0.6733065823725654,9,63,seen
0.121055468916893,0.4244803786277771,0.4544641524553299,0.2690121531486511,0.9089283049106598,9,20,seen
0.009126562625169754,0.43343183398246765,0.5574416033923626,0.05881562580664952,0.6735752707657715,9,58,seen
0.06685122847557068,0.3824940621852875,0.5506547093391418,0.16341411405139497,1.0095336337884269,9,22,seen
0.11290585994720459,0.40391072630882263,0.4831834137439728,0.25090191099378795,0.9663668274879456,9,20,seen
0.04119449853897095,0.4836640954017639,0.47514140605926514,0.0915433300866021,0.9502828121185303,9,20,seen
0.10442596673965454,0.39959466457366943,0.495979368686676,0.25526347425248885,0.9092955092589061,9,22,seen
0.06260930001735687,0.47027507424354553,0.4671156257390976,0.14608836670716605,0.8917661945928227,9,21,seen
0.04748677462339401,0.2848867177963257,0.6676265075802803,0.3693415804041757,0.7788975921769937,9,70,seen
0.0141673032194376,0.43107175827026367,0.5547609385102987,0.11176428095334107,0.645705354659528,9,71,seen
0.21724048256874084,0.3235642910003662,0.45919522643089294,0.506894459327062,0.8766454322771592,9,21,seen
0.0640784353017807,0.46515220403671265,0.47076936066150665,0.142396522892846,0.9415387213230133,9,20,unseen
0.1568482220172882,0.4013647437095642,0.4417870342731476,0.34855160448286265,0.8835740685462952,9,20,unseen
0.11258046329021454,0.42300963401794434,0.4644099026918411,0.25017880731158787,0.9288198053836823,9,20,unseen
0.1517271101474762,0.3688240051269531,0.4794488847255707,0.35402992367744446,0.9153115072033622,9,21,unseen
0.18942514061927795,0.28205904364585876,0.5285158157348633,0.35780304339196944,1.283538409641811,9,17,unseen
0.05986391007900238,0.4962295889854431,0.4439065009355545,0.10642472902933757,1.1837506691614788,9,16,unseen
0.14818832278251648,0.35001373291015625,0.5017979443073273,0.27991127636697555,1.218652150460652,9,17,unseen
0.07426930218935013,0.4785700738430023,0.44716062396764755,0.1320343150032891,1.1924283305803935,9,16,unseen
0.04846017062664032,0.5048641562461853,0.4466756731271744,0.08615141444736057,1.1911351283391316,9,16,unseen
0.06732969731092453,0.49032676219940186,0.4423435404896736,0.11969723966386583,1.1795827746391296,9,16,unseen
0.08764684200286865,0.4618590474128723,0.45049411058425903,0.15581660800509983,1.2013176282246907,9,16,unseen
0.07706978917121887,0.4595242142677307,0.4634059965610504,0.13701295852661133,1.235749324162801,9,16,unseen
0.07928724586963654,0.47762826085090637,0.4430844932794571,0.14095510376824272,1.181558648745219,9,16,unseen
0.13318923115730286,0.3692428171634674,0.49756795167922974,0.31077487270037335,0.9499024532058021,9,21,unseen
0.1404421627521515,0.2742454409599304,0.5853123962879181,0.34330306450525916,1.07307272652785,9,22,unseen
0.12730738520622253,0.40924105048179626,0.4634515643119812,0.2970505654811859,0.8847711682319641,9,21,unseen
0.05522818863391876,0.42272016406059265,0.5220516473054886,0.11045637726783752,1.1746162064373493,9,18,unseen
0.14158526062965393,0.3812369704246521,0.47717776894569397,0.28317052125930786,1.0736499801278114,9,18,unseen
0.15412795543670654,0.30029886960983276,0.5455731749534607,0.35963189601898193,1.0415487885475159,9,21,unseen
0.20240265130996704,0.3299621641635895,0.4676351845264435,0.3598269356621636,1.2470271587371826,9,16,unseen
0.16314053535461426,0.35178911685943604,0.4850703477859497,0.2900276184082031,1.2935209274291992,9,16,unseen
0.17164836823940277,0.3050038814544678,0.5233477503061295,0.34329673647880554,1.1629950006802876,10,20,unseen
0.2642788290977478,0.34932538866996765,0.38639578223228455,0.44927400946617124,1.0947880496581395,10,17,unseen
0.05186937004327774,0.5009378790855408,0.4471927508711815,0.08817792907357215,1.2670461274683475,10,17,unseen
0.08652577549219131,0.46052026748657227,0.4529539570212364,0.14709381833672522,1.2833695448935032,10,17,unseen
0.05249549075961113,0.48155292868614197,0.4659515805542469,0.09449188336730002,1.198161207139492,10,18,unseen
0.06759627163410187,0.4828641414642334,0.44953958690166473,0.11491366177797317,1.2736954962213833,10,17,unseen
0.07344602048397064,0.4600578546524048,0.4664961248636246,0.13220283687114714,1.1995614639350345,10,18,unseen
0.14302986860275269,0.3868967294692993,0.470073401927948,0.24315077662467957,1.3318746387958527,10,17,unseen
0.08020900189876556,0.48451289534568787,0.43527810275554657,0.13635530322790146,1.2332879578073819,10,17,unseen
0.07757432013750076,0.4778183102607727,0.44460736960172653,0.1318763442337513,1.2597208805382252,10,17,unseen
0.17706115543842316,0.34295716881752014,0.4799816757440567,0.37182842642068864,1.007961519062519,10,21,unseen
0.20271116495132446,0.3013403117656708,0.49594852328300476,0.36488009691238404,1.2752962027277266,10,18,unseen
0.14775319397449493,0.36533889174461365,0.4869079142808914,0.2511804297566414,1.3795724237958589,10,17,unseen
0.0699872151017189,0.4749715030193329,0.4550412818789482,0.12597698718309402,1.1701061534030097,10,18,unseen
0.05030807852745056,0.4831894636154175,0.46650245785713196,0.08552373349666595,1.3217569639285405,10,17,unseen
0.05946709215641022,0.46764707565307617,0.4728858321905136,0.10704076588153838,1.2159921399184634,10,18,unseen
0.07248463481664658,0.49164244532585144,0.435872919857502,0.12322387918829918,1.2349732729295888,10,17,unseen
0.1570035219192505,0.34475523233413696,0.49824124574661255,0.28260633945465086,1.2811917747770036,10,18,unseen
0.16423872113227844,0.3277406394481659,0.5080206394195557,0.27920582592487336,1.439391811688741,10,17,unseen
0.11061586439609528,0.4469335079193115,0.4424506276845932,0.18804696947336197,1.253610111773014,10,17,unseen
0.14466401934623718,0.3297773599624634,0.5255586206912994,0.2603952348232269,1.3514364532061984,10,18,unseen
0.1057954654097557,0.46199095249176025,0.43221358209848404,0.1798522911965847,1.224605149279038,10,17,unseen
0.06848450750112534,0.47716549038887024,0.4543500021100044,0.11642366275191307,1.2873250059783459,10,17,unseen
0.08734951913356781,0.47597935795783997,0.4366711229085922,0.14849418252706528,1.2372348482410112,10,17,unseen
0.09874596446752548,0.43492183089256287,0.46633220463991165,0.16786813959479333,1.321274579813083,10,17,unseen
0.0649656280875206,0.47244536876678467,0.46258900314569473,0.11044156774878501,1.310668842246135,10,17,unseen
0.16137155890464783,0.32420819997787476,0.5144202411174774,0.29046880602836606,1.3227949057306563,10,18,unseen
0.06755736470222473,0.49373486638069153,0.43870776891708374,0.11484751999378204,1.2430053452650704,10,17,unseen
0.1705595850944519,0.38099008798599243,0.44845032691955566,0.28995129466056824,1.2706092596054077,10,17,unseen
0.15003745257854462,0.4055720567703247,0.4443904906511307,0.2550636693835258,1.2591063901782036,10,17,unseen
0.0709664523601532,0.4770301878452301,0.4520033597946167,0.12064296901226043,1.2806761860847473,10,17,unseen
0.10120326280593872,0.46706491708755493,0.43173182010650635,0.17204554677009581,1.2232401569684346,10,17,unseen
0.09056471288204193,0.4610079228878021,0.44842736423015594,0.15396001189947128,1.2705441986521084,10,17,unseen
0.16480006277561188,0.3248295485973358,0.5103703886270523,0.2966401129961014,1.312380999326706,10,18,unseen
0.2067609578371048,0.3555781841278076,0.4376608580350876,0.3514936283230781,1.2400390977660813,10,17,unseen
0.18015527725219727,0.38846150040626526,0.4313832223415375,0.30626397132873534,1.2222524633010228,10,17,unseen
0.16583283245563507,0.2883225083351135,0.5458446592092514,0.2984990984201431,1.4036005522523607,10,18,unseen
0.21732868254184723,0.3172736167907715,0.4653977006673813,0.3694587603211403,1.3186268185575802,10,17,unseen
0.18217262625694275,0.3827528655529022,0.43507450819015503,0.30969346463680264,1.2327111065387726,10,17,unseen
0.20788775384426117,0.38844725489616394,0.4036649912595749,0.353409181535244,1.1437174752354622,10,17,unseen
0.17518830299377441,0.3301559388637543,0.4946557581424713,0.29782011508941647,1.4015246480703354,10,17,unseen
0.2172747552394867,0.383987694978714,0.3987375497817993,0.36936708390712736,1.1297563910484314,10,17,unseen
0.07152754068374634,0.4906385540962219,0.43783390522003174,0.12159681916236877,1.240529398123423,10,17,unseen
0.0630018562078476,0.49538516998291016,0.44161297380924225,0.1071031555533409,1.2512367591261864,10,17,unseen
0.08704488724470139,0.4680234491825104,0.44493166357278824,0.14797630831599234,1.2606397134562333,10,17,unseen
0.07697068154811859,0.48739495873451233,0.4356343597173691,0.1308501586318016,1.2342973525325456,10,17,unseen
0.0855608880519867,0.46861129999160767,0.44582781195640564,0.14545350968837736,1.2631788005431492,10,17,unseen
0.1563505232334137,0.28714504837989807,0.5565044283866882,0.29706599414348606,1.3216980174183846,10,19,unseen
0.07725056260824203,0.48305022716522217,0.4396992102265358,0.13132595643401146,1.2458144289751847,10,17,unseen
0.17273926734924316,0.3113403916358948,0.5159203410148621,0.29365675449371337,1.461774299542109,10,17,unseen
0.17304733395576477,0.3028428554534912,0.524109810590744,0.2941804677248001,1.4849777966737747,10,17,unseen
0.11751395463943481,0.42546576261520386,0.45702028274536133,0.19977372288703918,1.294890801111857,10,17,unseen
0.09816329181194305,0.4666411578655243,0.43519555032253265,0.1668775960803032,1.2330540592471757,10,17,unseen
0.09013733267784119,0.47119635343551636,0.43866631388664246,0.15323346555233,1.2428878893454869,10,17,unseen
0.16798624396324158,0.35690978169441223,0.4751039743423462,0.28557661473751067,1.3461279273033142,10,17,unseen
0.11503709852695465,0.43903669714927673,0.4459262043237686,0.1955630674958229,1.2634575789173443,10,17,unseen
0.11078255623579025,0.4404013454914093,0.44881609827280045,0.19940860122442244,1.1540985384157725,10,18,unseen
0.08981998264789581,0.4690520763397217,0.4411279410123825,0.1526939705014229,1.2498624995350838,10,17,unseen
0.1146685928106308,0.45387911796569824,0.43145228922367096,0.19493660777807234,1.222448152800401,10,17,unseen
0.07983382046222687,0.4788826107978821,0.44128356873989105,0.13571749478578568,1.2503034447630246,10,17,unseen
0.1857604682445526,0.3289015591144562,0.4853379726409912,0.31579279601573945,1.3751242558161416,10,17,unseen
0.05644145980477333,0.48633426427841187,0.4572242759168148,0.11288291960954666,1.0287546208128333,9,18,unseen
0.02932189404964447,0.49899718165397644,0.4716809242963791,0.06841775278250377,0.9004817645658145,9,21,unseen
0.16201025247573853,0.28035858273506165,0.5576311647891998,0.342021644115448,1.177221347888311,9,19,unseen
0.02906084805727005,0.48703527450561523,0.4839038774371147,0.064579662349489,0.9678077548742294,9,20,unseen
0.05446705222129822,0.48955678939819336,0.4559761583805084,0.09683031506008571,1.2159364223480225,9,16,unseen
0.07530168443918228,0.44628292322158813,0.4784153923392296,0.15060336887836456,1.0764346327632666,9,18,unseen
0.1472056806087494,0.3660804033279419,0.4867139160633087,0.3434799214204153,0.9291811124844984,9,21,unseen
0.06625102460384369,0.43868541717529297,0.49506355822086334,0.13250204920768738,1.1138930059969425,9,18,unseen
0.05937716364860535,0.45509690046310425,0.4855259358882904,0.1253517899248335,1.0249991979863908,9,19,unseen
0.19216224551200867,0.33445802330970764,0.4733797311782837,0.38432449102401733,1.0651043951511383,9,18,unseen
0.09466420859098434,0.4605056047439575,0.44483018666505814,0.16829192638397217,1.1862138311068218,9,16,unseen
0.07643162459135056,0.47997957468032837,0.4435888007283211,0.14437084645032883,1.0772870874830656,9,17,unseen
0.14960169792175293,0.2988753616809845,0.5515229403972626,0.31582580672370064,1.1643262075053322,9,19,unseen
0.05247998982667923,0.44884470105171204,0.49867530912160873,0.10495997965335846,1.1220194455236197,9,18,unseen
0.07303795218467712,0.44224026799201965,0.4847217798233032,0.14607590436935425,1.0906240046024323,9,18,unseen
0.07808639854192734,0.4398795962333679,0.48203400522470474,0.15617279708385468,1.0845765117555857,9,18,unseen
0.08073842525482178,0.4352749288082123,0.48398664593696594,0.16147685050964355,1.0889699533581734,9,18,unseen
0.058140333741903305,0.47105100750923157,0.4708086587488651,0.11628066748380661,1.0593194821849465,9,18,unseen
0.07639552652835846,0.4600382447242737,0.46356622874736786,0.16976783672968546,0.9271324574947357,9,20,unseen
0.048535916954278946,0.4864645004272461,0.46499958261847496,0.09707183390855789,1.0462490608915687,9,18,unseen
0.07198166847229004,0.47029224038124084,0.4577260911464691,0.1359653737809923,1.1116205070699965,9,17,unseen
0.08019965887069702,0.46931079030036926,0.4504895508289337,0.15148824453353882,1.0940460520131248,9,17,unseen
0.06736446171998978,0.4736623764038086,0.45897316187620163,0.12724398324886957,1.1146491074136327,9,17,unseen
0.08460478484630585,0.46232256293296814,0.453072652220726,0.15980903804302216,1.1003192982503347,9,17,unseen
0.08368659019470215,0.4423578679561615,0.47395554184913635,0.15807467036777073,1.1510348873479026,9,17,unseen
0.20390000939369202,0.2988736629486084,0.4972263276576996,0.3851444621880849,1.2075496528829848,9,17,unseen
0.06366299092769623,0.4380107522010803,0.49832625687122345,0.12732598185539246,1.1212340779602528,9,18,unseen
0.061261262744665146,0.4445723593235016,0.49416637793183327,0.12932933246095976,1.043240131189426,9,19,unseen
0.10972467809915543,0.3016863167285919,0.5885890051722527,0.24383261799812317,1.1771780103445053,9,20,unseen
0.06609901785850525,0.42798909544944763,0.5059118866920471,0.1321980357170105,1.138301745057106,9,18,unseen
0.05435280501842499,0.47252705693244934,0.47312013804912567,0.1026664094792472,1.1490060495478767,9,17,unseen
0.17089250683784485,0.3391432762145996,0.48996421694755554,0.3417850136756897,1.102419488132,9,18,unseen
0.1400684267282486,0.29299482703208923,0.5669367462396622,0.2801368534564972,1.2756076790392399,9,18,unseen
0.12355075776576996,0.25071048736572266,0.6257387548685074,0.2608293775055144,1.321004038055738,9,19,unseen
0.06406155228614807,0.47243764996528625,0.4635007977485657,0.11388720406426324,1.2360021273295085,9,16,unseen
0.0715695172548294,0.4653681814670563,0.4630623012781143,0.12723469734191895,1.234832803408305,9,16,unseen
0.03796449303627014,0.49022483825683594,0.4718106687068939,0.07171070906851026,1.1458259097167425,9,17,unseen
0.1641695201396942,0.2824137508869171,0.5534167289733887,0.3283390402793884,1.2451876401901245,9,18,unseen
0.13939908146858215,0.27884358167648315,0.5817573368549347,0.3097757365968492,1.1635146737098694,9,20,unseen
0.06462369114160538,0.46995973587036133,0.4654165729880333,0.12206697215636571,1.1302973915423666,9,17,unseen
0.05203778296709061,0.4804048538208008,0.4675573632121086,0.11563951770464578,0.9351147264242172,9,20,unseen
0.04496539384126663,0.49950695037841797,0.4555276557803154,0.09992309742503695,0.9110553115606308,9,20,unseen
0.020071346312761307,0.38811948895454407,0.5918091647326946,0.1271185266474883,0.7177260082928424,9,57,unseen
0.0920494794845581,0.44603967666625977,0.46191084384918213,0.20455439885457355,0.9238216876983643,9,20,unseen
0.010021399706602097,0.4552287757396698,0.5347498245537281,0.06458235366476907,0.6461560380024215,9,58,unseen
0.015987951308488846,0.41905245184898376,0.5649595968425274,0.10480990302231576,0.6802574737491657,9,59,unseen
0.14939409494400024,0.3842318058013916,0.46637409925460815,0.33198687765333385,0.9327481985092163,9,20,unseen
0.011877205222845078,0.4365118145942688,0.5516109801828861,0.08050105762150553,0.6597699959050206,9,61,unseen
0.054925184696912766,0.48430928587913513,0.4607655294239521,0.12205596599313948,0.9215310588479042,9,20,unseen
0.01723467744886875,0.4302905201911926,0.5524748023599386,0.11872777798109584,0.6587199566599268,9,62,unseen
0.056640081107616425,0.48613929748535156,0.457220621407032,0.12586684690581426,0.914441242814064,9,20,unseen
0.03613980486989021,0.4972642958164215,0.4665958993136883,0.08031067748864491,0.9331917986273766,9,20,unseen
0.043442800641059875,0.4985007345676422,0.4580564647912979,0.09653955698013306,0.9161129295825958,9,20,unseen
0.0416184663772583,0.5027316808700562,0.45564985275268555,0.09248548083835177,0.9112997055053711,9,20,unseen
0.05808757245540619,0.46627873182296753,0.4756336957216263,0.12908349434534708,0.9512673914432526,9,20,unseen
0.013120859861373901,0.4297007918357849,0.5571783483028412,0.09330389234754774,0.6603595239144785,9,64,unseen
0.01996026188135147,0.44982296228408813,0.5302167758345604,0.1286327987909317,0.6406786041334271,9,58,unseen
0.01684417761862278,0.37150731682777405,0.6116485055536032,0.12913869507610798,0.7153177437830274,9,69,unseen
0.014115759171545506,0.4149007797241211,0.5709834611043334,0.11449449105809133,0.6616157565177196,9,73,unseen
0.06535041332244873,0.4671735465526581,0.4674760401248932,0.14522314071655273,0.9349520802497864,9,20,unseen
0.04412230849266052,0.4766160547733307,0.4792616367340088,0.09804957442813449,0.9585232734680176,9,20,unseen
0.05395085737109184,0.4849647581577301,0.46108438447117805,0.11989079415798187,0.9221687689423561,9,20,unseen
0.015574062243103981,0.4065263867378235,0.5778995510190725,0.1055575329810381,0.6912131884737927,9,61,unseen
0.06041000038385391,0.4661884903907776,0.4734015092253685,0.13424444529745314,0.946803018450737,9,20,unseen
0.06300683319568634,0.443913996219635,0.49307917058467865,0.14701594412326813,0.9413329620252956,9,21,unseen
0.056289009749889374,0.47858119010925293,0.4651298001408577,0.1250866883330875,0.9302596002817154,9,20,unseen
0.05296885222196579,0.45417430996894836,0.49285683780908585,0.12947941654258302,0.9035708693166574,9,22,unseen
0.07749144732952118,0.45615696907043457,0.46635158360004425,0.17220321628782484,0.9327031672000885,9,20,unseen
0.036433085799217224,0.47993019223213196,0.4836367219686508,0.08501053353150687,0.9233064692128787,9,21,unseen
0.01804078370332718,0.3564985990524292,0.6254606172442436,0.12829001744588217,0.7412866574746592,9,64,unseen
0.09222185611724854,0.41196680068969727,0.4958113431930542,0.20493745803833008,0.9916226863861084,9,20,unseen
0.013630455359816551,0.4176526367664337,0.5687169078737497,0.09692768255869548,0.674034853776296,9,64,unseen
